CD_UF;NM_UF;CD_MUNIC;NM_MUNIC;ID_LI;CD_LI;OCORRENCIA;NM_LI;CD_SETOR;SITUACAO;CD_SIT;CD_TIPO;CD_AGLOM;NM_AGLOM;CD_TI;TI_FUNAI;NM_TI;FASE;C_CR_FUNAI;N_CR_FUNAI;ALD_FUNAI;VAL_FUNAI;ALD_SIASI;VAL_SIASI;AMZ_LEG;LAT;LONG
13;Amazonas;1304062;Tabatinga;1300378;1311079;1;Aldeia Indígena Nova Ressurreição;130406205000086;Rural;5;5;130406200038;Aldeia Indígena Nova Ressurreição;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2834;1;47981;1;1;-3.796627278;-69.43168653
13;Amazonas;1303809;São Gabriel da Cachoeira;1300380;1310337;1;Comunidade Indígena Nazaré (Médio Rio Içana);130380915000008;Rural;8;5;130380900080;Aldeia Indígena Nazaré;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3408;1;50307;1;1;1.217223778;-67.84947947
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300381;1312416;1;Aldeia Indígena Pukima Cachoeira;130360105000170;Rural;7;5;130360100113;Aldeia Indígena Pukima Cachoeira;8656;50901;Yanomami;Regularizada;30202001955;Roraima;1059;1;51969;1;1;0.785443556;-65.24664886
13;Amazonas;1303809;São Gabriel da Cachoeira;1300382;1310177;1;Comunidade Indígena São Pedro (Rio Tiquié);130380905000162;Rural;5;5;130380900065;Aldeia Indígena São Pedro;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3827;2;51229;1;1;0.267359667;-69.97135981
13;Amazonas;1301951;Itamarati;1300385;1310478;1;Aldeia Indígena São João;130195105000042;Rural;8;5;130195100019;Aldeia Indígena São João;8850;20601;Kanamari do Rio Juruá;Regularizada;30202001892;Vale do Javari;2651;2;47142;1;1;-6.667084222;-68.30215778
13;Amazonas;1303809;São Gabriel da Cachoeira;1300387;1310841;1;Comunidade Indígena Taracuá (Tiquié);130380905000157;Rural;5;5;130380900067;Aldeia Indígena Taracuá;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;;;51082;1;1;0.249696972;-69.40239294
13;Amazonas;1303809;São Gabriel da Cachoeira;1300390;1310025;1;Comunidade Indígena Yamado;130380905000114;Rural;8;5;130380900099;Aldeia Indígena Comunidade Iamado;50047;28501;Médio Rio Negro I;Regularizada;30202001885;Rio Negro;;;49644;1;1;-0.155649389;-67.08570408
13;Amazonas;1303205;Novo Airão;1300392;1312456;1;Aldeia Indígena Maiamy;130320505000102;Rural;7;5;130320500046;Aldeia Indígena Rio Camanau 2;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4978;1;49963;2;1;-1.401678972;-61.27003086
13;Amazonas;1303809;São Gabriel da Cachoeira;1300398;1310722;1;Comunidade Indígena Ipanoré;130380905000252;Rural;8;5;130380900215;Aldeia Indígena Ipanore;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1221;2;46860;2;1;0.3037205;-68.64409592
13;Amazonas;1300508;Barreirinha;1300399;1310470;1;Aldeia Indígena São José Novo;130050810000015;Rural;8;5;130050800023;Aldeia Indígena Aldeia São Jose Novo;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;;;;;1;-3.45074965;-56.924749890979236
13;Amazonas;1302900;Maués;1300400;1311425;1;Aldeia Indígena Antióquia 2;130290015000039;Rural;8;5;130290000028;Aldeia Indígena Antióquia II;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;3226;2;49281;1;1;-3.73333225;-57.21148186
13;Amazonas;1302306;Jutaí;1300401;1311934;1;Aldeia Indígena Bacuri;130230605000090;Rural;8;5;130230600035;Aldeia Indígena Bacuri;9300;38501;Rio Biá;Regularizada;30202001857;Alto Solimões;1844;2;47134;2;1;-4.476079361;-67.17088597
13;Amazonas;1300201;Atalaia do Norte;1300402;1311301;1;Aldeia Indígena Rio Novo;130020105000079;Rural;5;5;130020100034;Aldeia Indígena Rio Novo;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;319;1;50831;1;1;-5.9725925;-71.55114161
13;Amazonas;1303809;São Gabriel da Cachoeira;1300404;1310993;1;Comunidade Indígena Matapi Monte Alegre;130380905000121;Rural;5;5;130380900106;Aldeia Indígena Comunidade Matapi;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4730;1;49154;1;1;0.040421583;-68.17165819
13;Amazonas;1304062;Tabatinga;1300405;1310533;1;Comunidade Indígena Novo Jutaí;130406205000079;Rural;5;5;130406200031;Aldeia Indígena Novo Jutaí;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2833;2;49964;1;1;-3.996052;-69.73744247
13;Amazonas;1300409;Barcelos;1300406;1310808;1;Aldeia Indígena Ahima;130040905000156;Rural;7;5;130040900043;Aldeia Indígena Ahima;8656;50901;Yanomami;Regularizada;30202001955;Roraima;1036;2;51942;2;1;1.196228083;-64.80877233
13;Amazonas;1303809;São Gabriel da Cachoeira;1300407;1311087;1;Aldeia Indígena Santa Cruz;130380905000115;Rural;8;5;130380900107;Aldeia Indígena Comunidade Merces;50047;28501;Médio Rio Negro I;Regularizada;30202001885;Rio Negro;2698;2;49720;2;1;-0.181777555555556;-66.85146838888889
13;Amazonas;1303502;Pauini;1300408;1310593;1;Aldeia Indígena Tocimão;130350205000098;Rural;7;5;130350200052;Aldeia Indígena Tocimão;8788;16901;Inauini/Teuini;Regularizada;30202001878;Médio Purus;2118;1;51440;1;1;-8.068096111;-67.55642978
13;Amazonas;1303809;São Gabriel da Cachoeira;1300409;1311383;1;Comunidade Indígena Mercês;130380905000115;Rural;8;5;130380900107;Aldeia Indígena Comunidade Merces;50047;28501;Médio Rio Negro I;Regularizada;30202001885;Rio Negro;4604;1;47010;1;1;-0.181396778;-66.85075792
13;Amazonas;1300201;Atalaia do Norte;1300410;1311814;1;Aldeia Indígena Fruta Pão;130020105000059;Rural;8;5;130020100028;Aldeia Indígena Fruta Pão;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;325;1;49993;1;1;-4.693804444;-71.46878739
13;Amazonas;1302405;Lábrea;1300411;1311074;1;Aldeia Indígena Boa Vista;130240505000173;Rural;8;5;130240500047;Aldeia Indígena Boa Vista;7919;8101;Caititu;Regularizada;30202001878;Médio Purus;4982;2;49963;2;1;-7.285380694;-64.78735425
13;Amazonas;1300805;Borba;1300412;1312089;1;Aldeia Indígena Varre Vento;130080520000021;Rural;8;5;130080500015;Aldeia Indígena Varre Vento;8001;10101;Coata-Laranjal;Regularizada;30202001871;Manaus;2475;1;51275;1;1;-3.945500472;-58.83311333
13;Amazonas;1303700;Santo Antônio do Içá;1300413;1310610;1;Aldeia Indígena Vista Alegre do Marmelo;130370005000108;Rural;8;5;130370000022;Aldeia Indígena Vista Alegre do Marmelo;50046;28101;Matintin;Regularizada;30202001857;Alto Solimões;4483;1;51042;1;1;-2.874361917;-68.46124917
13;Amazonas;1303809;São Gabriel da Cachoeira;1300414;1311168;1;Aldeia Indígena Santana;130380905000226;Rural;8;5;130380900189;Aldeia Indígena Santana;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3278;2;50350;1;1;1.371582167;-68.71855183
13;Amazonas;1303205;Novo Airão;1300415;1312352;1;Aldeia Indígena Arakawa;130320505000099;Rural;7;5;130320500043;Aldeia Indígena Arakawa;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;5003;1;49963;2;1;-0.682789667;-60.85823975
13;Amazonas;1301407;Eirunepé;1300416;1311732;1;Aldeia Indígena Sossego;130140705000079;Rural;8;5;130140700018;Aldeia Indígena Sossego;8184;23701;Kulina do Médio Juruá;Regularizada;30202001892;Vale do Javari;1720;1;49700;1;1;-6.915769556;-70.55767867
13;Amazonas;1303809;São Gabriel da Cachoeira;1300417;1310885;1;Aldeia Indígena Serra do Cabari;130380905000276;Rural;8;5;130380900244;Aldeia Indígena Serra Cabari;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2661;2;48840;2;1;0.355674417;-69.84919456
13;Amazonas;1303809;São Gabriel da Cachoeira;1300418;1310519;1;Comunidade Indígena Mauá Cachoeira;130380905000200;Rural;8;5;130380900056;Aldeia Indígena Maua;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4552;2;51416;2;1;1.560126028;-68.73396767
13;Amazonas;1304237;Tonantins;1300420;1311233;1;Aldeia Indígena Barro Alto Dois;130423705000035;Rural;8;5;130423700011;Aldeia Indígena Barro Alto II;50021;52201;Barro Alto;Regularizada;30202001857;Alto Solimões;1788;1;49670;1;1;-2.785737972;-67.67466344
13;Amazonas;1300805;Borba;1300421;1310432;1;Aldeia Indígena Sapucaia;130080505000079;Rural;8;5;130080500025;Aldeia Indígena Sapucaia;8036;10801;Cunhã-Sapucaia;Regularizada;30202001871;Manaus;2514;1;47917;1;1;-4.490508333;-60.35153953
13;Amazonas;1302900;Maués;1300422;1311226;1;Comunidade Indígena Vista Alegre;130290015000027;Rural;5;5;130290000015;Aldeia Indígena Nova Aldeia;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;5014;1;51925;1;1;-3.682984361;-57.08585817
13;Amazonas;1300409;Barcelos;1300423;1312085;1;Aldeia Indígena Raharabi;130040905000109;Rural;8;5;130040900007;Aldeia Indígena Raharabi;8656;50901;Yanomami;Regularizada;30202001955;Roraima;1067;1;49581;1;1;1.748594361;-63.92887897
13;Amazonas;1303700;Santo Antônio do Içá;1300425;1312110;1;Comunidade Indígena Porto Novo 2;130370005000162;Rural;7;5;130370000069;Comunidade Indígena Porto Novo 2;50340;6201;Betania;Regularizada;30202001857;Alto Solimões;4982;2;49963;2;1;-3.0297045;-68.12566539
13;Amazonas;1300805;Borba;1300426;1312011;1;Aldeia Indígena Juvenal;130080520000043;Rural;8;5;130080500037;Aldeia Indígena Juvenal;8001;10101;Coata-Laranjal;Regularizada;30202001871;Manaus;2497;1;48099;1;1;-4.336723639;-59.23283183
13;Amazonas;1303809;São Gabriel da Cachoeira;1300427;1310076;1;Comunidade Indígena Ipadú;130380920000058;Rural;8;5;130380900314;Aldeia Indígena Ipadu;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4528;2;50657;2;1;0.214879;-67.33630675
13;Amazonas;1302405;Lábrea;1300431;1311558;1;Aldeia Indígena Morada Nova;130240505000108;Rural;8;5;130240500024;Aldeia Indígena Morada Nova;7951;201;Acimã;Regularizada;30202001878;Médio Purus;1653;1;51943;1;1;-7.793869472;-66.08877786
13;Amazonas;1302108;Japurá;1300433;1310287;1;Aldeia Indígena Jeremias;130210805000051;Rural;8;5;130210800006;Aldeia Indígena Jeremias;8320;33101;Parana do Boa Boa;Regularizada;30202001885;Rio Negro;3849;1;48869;1;1;-1.773731639;-66.90277633
13;Amazonas;1304062;Tabatinga;1300434;1311696;1;Aldeia Indígena Nossa Senhora Aparecida;130406205000058;Rural;5;5;130406200010;Aldeia Indígena Nossa Senhora de Aparecida;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2232;1;50910;1;1;-4.225668306;-69.81525
13;Amazonas;1302900;Maués;1300435;1311384;1;Comunidade Indígena Terra Nova;130290015000036;Rural;8;5;130290000025;Aldeia Indígena Terra Nova;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;5010;2;51921;1;1;-3.736300278;-57.20152517
13;Amazonas;1303205;Novo Airão;1300436;1310420;1;Aldeia Indígena Alalaú;130320505000062;Rural;8;5;130320500012;Aldeia Indígena Alalau;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;5004;1;49963;2;1;-0.500837722;-61.14273072
13;Amazonas;1303809;São Gabriel da Cachoeira;1300437;1310971;1;Comunidade Indígena Marabitana;130380905000130;Rural;8;5;130380900054;Aldeia Indígena Marabitana;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3393;1;48787;1;1;0.434493528;-68.83382194
13;Amazonas;1300102;Anori;1300439;1310067;1;Aldeia Indígena Nossa Senhora de Fátima;130010205000032;Rural;8;5;130010200005;Aldeia Indígena Nossa Senhora de Fátima;8206;24201;Lago Aiapua;Regularizada;30202001871;Manaus;2532;1;49098;1;1;-4.384256528;-62.07321156
13;Amazonas;1301704;Humaitá;1300440;1311085;1;Aldeia Indígena Parintintin Lago Pupunhas;130170405000124;Rural;8;5;130170400035;Aldeia Indígena Aldeia Pupunhas;8974;31201;Nove de Janeiro;Regularizada;30202001864;Madeira;4982;2;49963;2;1;-7.466933778;-62.94042678
13;Amazonas;1303809;São Gabriel da Cachoeira;1300441;1310646;1;Comunidade Indígena Macedônia;130380912000022;Rural;8;5;130380900103;Aldeia Indígena Comunidade Macedonia;50700;59601;Cué Cué/Marabitanas;Declarada;30202001885;Rio Negro;3193;1;50799;1;1;0.876817417;-66.89960261
13;Amazonas;1300631;Beruri;1300442;1311578;1;Aldeia Indígena São Sebastião da Terra Vermelha;130063105000044;Rural;8;5;130063100012;Aldeia Indígena Terra Vermelha;8478;45103;Itixi Mitari;Regularizada;30202001871;Manaus;2542;1;49410;1;1;-4.711691194;-62.3138745
13;Amazonas;1303809;São Gabriel da Cachoeira;1300443;1311794;1;Comunidade Indígena Cabeçudo;130380920000040;Rural;8;5;130380900296;Aldeia Indígena Cabeçudo;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1771;2;52530;2;1;0.731447139;-67.49411806
13;Amazonas;1303403;Parintins;1300444;1311517;1;Aldeia Indígena Nova Alegria;130340330000011;Rural;8;5;130340300009;Aldeia Indígena Vila Alegria;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;3193;2;49217;1;1;-3.156809028;-56.84672178
13;Amazonas;1300607;Benjamin Constant;1300446;1310093;1;Aldeia Indígena Tracoa;130060705000119;Rural;7;5;130060700057;Aldeia Indígena Tracoa;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;2431;2;;;1;-6.309407528;-70.68003108
13;Amazonas;1302900;Maués;1300447;1311250;1;Aldeia Indígena Ilha Miquiles;130290015000033;Rural;8;5;130290000022;Aldeia Indígena Ilha Miquiles;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;2558;2;51919;1;1;-3.756519222;-57.23655436
13;Amazonas;1304237;Tonantins;1300448;1312329;1;Aldeia Indígena São Domingos 2;130423705000060;Rural;8;5;130423700022;Aldeia Indígena São Domingos;50587;58201;São Domingos do Jacapari e Estação;Regularizada;30202001857;Alto Solimões;1774;1;50745;1;1;-2.765820583;-67.52237483
13;Amazonas;1300508;Barreirinha;1300452;1312185;1;Aldeia Indígena Nova Vida 2;130050810000012;Rural;5;5;130050800013;Aldeia Indígena Guaranatuba / Nova Vida 2;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;1831;2;50279;2;1;-3.257614944;-57.09665158
13;Amazonas;1303809;São Gabriel da Cachoeira;1300453;1310269;1;Comunidade Indígena Amium;130380920000026;Rural;8;5;130380900279;Aldeia Indígena Amium;50700;59601;Cué Cué/Marabitanas;Declarada;30202001885;Rio Negro;3203;1;47846;1;1;0.526133167;-67.27408761
13;Amazonas;1303403;Parintins;1300454;1310581;1;Aldeia Indígena Vila da Paz;130340330000013;Rural;8;5;130340300011;Aldeia Indígena Vila da Paz;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;4592;2;49246;1;1;-3.177551028;-56.84402136
13;Amazonas;1301407;Eirunepé;1300458;1311721;1;Aldeia Indígena Santa Rita 1;130140705000021;Rural;8;5;130140700001;Aldeia Indígena Santa Rita 1 / Terra da Lontra;8850;20601;Kanamari do Rio Juruá;Regularizada;30202001892;Vale do Javari;2118;2;51729;1;1;-6.656305889;-69.43663167
13;Amazonas;1304062;Tabatinga;1300460;1311556;1;Aldeia Indígena Cigana Branca;130406205000073;Rural;5;5;130406200025;Aldeia Indígena Cigana Branca;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;1721;2;49439;2;1;-4.097656417;-69.56271853
13;Amazonas;1304062;Tabatinga;1300461;1310399;1;Aldeia Indígena Terra da Paz;130406205000186;Rural;8;;;;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2753;1;52883;1;1;-4.186410000000001;-69.86121997
13;Amazonas;1302900;Maués;1300463;1311590;1;Comunidade Indígena do Jarede;130290015000085;Rural;7;5;130290000108;Aldeia Indígena do Jarede;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;4982;2;49963;2;1;-3.660881639;-57.00425
13;Amazonas;1303205;Novo Airão;1300464;1312349;1;Aldeia Indígena Kraminjana;130320505000107;Rural;8;5;130320500052;Aldeia Indígena Kraminjana;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4971;1;49963;2;1;-1.814698861;-61.20456511
13;Amazonas;1300300;Autazes;1300465;1310632;1;Aldeia Indígena Jutaí;130030005000122;Rural;8;5;130030000112;Aldeia Indígena TI Jutaí;8036;10801;Cunhã-Sapucaia;Regularizada;30202001871;Manaus;4576;2;49754;2;1;-4.394171944;-60.00084411
13;Amazonas;1304104;Tapauá;1300466;1312066;1;Aldeia Indígena Terra Preta;130410405000158;Rural;8;5;130410400107;Aldeia Indígena Terra Preta;8044;10901;Deni;Regularizada;30202001878;Médio Purus;711;1;52836;1;1;-6.818333167;-66.82026714
13;Amazonas;1300409;Barcelos;1300467;1310990;1;Aldeia Indígena Koyopi;130040905000154;Rural;8;5;130040900041;Aldeia Indígena Koyopi;8656;50901;Yanomami;Regularizada;30202001955;Roraima;983;1;46937;1;1;1.835638833;-63.63853292
13;Amazonas;1303700;Santo Antônio do Içá;1300468;1312057;1;Aldeia Indígena Mapurum;130370005000106;Rural;8;5;130370000034;Aldeia Indígena Mapurum;50046;28101;Matintin;Regularizada;30202001857;Alto Solimões;4982;2;49963;2;1;-2.981910778;-68.49353933
13;Amazonas;1300805;Borba;1300470;1311072;1;Aldeia Indígena Cobras;130080520000028;Rural;8;5;130080500022;Aldeia Indígena Cobras;8001;10101;Coata-Laranjal;Regularizada;30202001871;Manaus;2502;1;47843;1;1;-4.531906778;-59.17051486
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300473;1310687;1;Aldeia Indígena Uabada 2;130360105000122;Rural;8;5;130360100098;Aldeia Indígena Uabada 2;50047;28501;Médio Rio Negro I;Regularizada;30202001885;Rio Negro;4581;1;47948;1;1;-0.281426694;-65.49141661
13;Amazonas;1300201;Atalaia do Norte;1300475;1312390;1;Aldeia Indígena Kawia;130020105000103;Rural;8;5;130020100052;Aldeia Indígena Kawia;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;2460;2;49420;2;1;-5.859755639;-70.55673728
13;Amazonas;1303809;São Gabriel da Cachoeira;1300476;1311095;1;Comunidade Indígena Acará Poço (Alto Rio Tiquié);130380905000273;Rural;8;5;130380900241;Aldeia Indígena Acará Poço;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1830;2;50049;2;1;0.314855861;-69.97581344
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300477;1311438;1;Aldeia Indígena Serrinho;130360105000165;Rural;8;4;;;8656;50901;Yanomami;Regularizada;30202001955;Roraima;4982;2;49963;2;1;0.00310025;-65.06917925
13;Amazonas;1303809;São Gabriel da Cachoeira;1300478;1311673;1;Aldeia Indígena Vila Nova (Rio Tiquié);130380905000128;Rural;5;5;130380900060;Aldeia Indígena Vila Nova;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4736;1;49963;2;1;0.090355611;-68.89828811
13;Amazonas;1300201;Atalaia do Norte;1300480;1311310;1;Aldeia Indígena Talaoka;130020105000088;Rural;8;3;;;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;330;2;;;1;-4.651297416666668;-70.25856952777778
13;Amazonas;1300508;Barreirinha;1300481;1312453;1;Aldeia Indígena Bem-Te-Vi;130050810000021;Rural;5;5;130050800009;Aldeia Indígena Bem-Te-Vi;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;931;2;51145;1;1;-3.387096889;-56.95646683
13;Amazonas;1303809;São Gabriel da Cachoeira;1300483;1310439;1;Aldeia Indígena Maloca São Gabriel;130380905000170;Rural;8;5;130380900022;Aldeia Indígena Maloca São Gabriel;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1207;2;47979;1;1;0.722665083;-69.49707183
13;Amazonas;1300409;Barcelos;1300484;1312228;1;Aldeia Indígena Xerepiwei;130040905000279;Rural;7;5;130040900133;Aldeia Indígena Xerepiwei;8656;50901;Yanomami;Regularizada;30202001955;Roraima;2431;2;;;1;1.379622944;-63.46758006
13;Amazonas;1303908;São Paulo de Olivença;1300485;1310606;2;Aldeia Indígena Nova Galileia do Chupão;130390815000049;Rural;5;5;130390800068;Comunidade Indígena Nova Jerusalém do Maitè;7820;12201;Évare II;Regularizada;30202001857;Alto Solimões;2826;1;47578;1;1;-3.747902278;-69.26296775
13;Amazonas;1304104;Tapauá;1300486;1310691;1;Aldeia Indígena Suruwaha;130410405000179;Rural;8;5;130410400123;Aldeia Indígena Suruwaha 2;7862;51201;Zuruahã;Regularizada;30202001878;Médio Purus;3857;2;49292;2;1;-6.938614972;-66.26395664
13;Amazonas;1300201;Atalaia do Norte;1300487;1310289;1;Aldeia Indígena Tankalamë;130020105000088;Rural;8;3;;;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;4969;2;49963;2;1;-4.651330416666668;-70.258468
13;Amazonas;1300201;Atalaia do Norte;1300488;1311488;1;Aldeia Indígena Vuku Maë / Tankalame / Taraoaca / Maë Xeni / Açacar / Korubo Coari;130020105000088;Rural;8;3;;;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;;;;;1;-4.651606;-70.258276
13;Amazonas;1301704;Humaitá;1300489;1311367;1;Aldeia Indígena Piquiá;130170405000172;Rural;7;5;130170400134;Aldeia Indígena Piquia;8397;35701;Pirahã;Regularizada;30202001864;Madeira;1025;2;46891;1;1;-7.703366389;-62.33115892
13;Amazonas;1300060;Amaturá;1300490;1310689;1;Aldeia Indígena Palmeira do Norte;130006005000032;Rural;5;5;130006000012;Aldeia Indígena Palmeira do Norte;50044;26801;Maraitá;Regularizada;30202001857;Alto Solimões;1818;1;47856;1;1;-3.261797694;-68.33205622
13;Amazonas;1303809;São Gabriel da Cachoeira;1300491;1310085;1;Aldeia Indígena Santa Maria (Maturacá);130380912000014;Rural;5;5;130380900020;Aldeia Indígena Nazaré;8656;50901;Yanomami;Regularizada;30202001955;Roraima;1028;1;51155;1;1;0.622607528;-66.13937586
13;Amazonas;1302108;Japurá;1300492;1310331;1;Aldeia Indígena Vila José Mormes;130210810000020;Rural;8;5;130210800010;Aldeia Indígena Vila José Mormes;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;;;52643;1;1;-0.27606475;-69.63099128
